Region,Road Type,Vehicle,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
England,Motorway,1. Motorcycles,0.00464623449621,0.00447372099357,0.00423354593457,0.00404564172073,0.00435038686136,0.0036442100282,0.00347431401658,0.00344541848476,0.00397174300243,0.00398765913588,0.00399328671922,0.00400962409747,0.00403059423824,0.00398398830025,0.00393213012142,0.00388539582946,0.00384139528641,0.00380282564104,0.00377054458289,0.00374365654069,0.00372588949674,0.00371393539302,0.00370803841928,0.00370711567106,0.00370140423504,0.00368321695794,0.0036491425274,0.00361563416472
England,Motorway,2a. Petrol Cars,0.426678228984,0.429354481867,0.419884443375,0.394402679346,0.369144075771,0.34849354637,0.331763881217,0.315678126251,0.297056274238,0.281450383465,0.270847246159,0.265040617602,0.263051462571,0.262557022788,0.26412467146,0.267487528114,0.272900096529,0.281270389789,0.290266080955,0.299718840268,0.309256028358,0.318598802723,0.327493759945,0.335940044581,0.343754891088,0.350915277085,0.357408625873,0.363235431167
England,Motorway,2b. Diesel Cars,0.324614305334,0.321426983867,0.330446401214,0.356551209452,0.381351104347,0.399353081758,0.410673877404,0.420469120059,0.439817654193,0.456503494147,0.468154298064,0.474962721921,0.47792016414,0.478600031827,0.477201900843,0.473987121479,0.468701236191,0.460427514852,0.450319283833,0.439769203015,0.429149232342,0.418742129925,0.408802432841,0.399395690756,0.390645665112,0.382580792664,0.375215819899,0.368537681015
England,Motorway,2c. Taxis (black cab),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Motorway,3a. Petrol LGVs,0.0083683943231,0.0076170587672,0.00717686000735,0.00664957526502,0.00618419899113,0.00568503115493,0.00543331048802,0.00519786572004,0.00453610253071,0.00400296343425,0.00354477523506,0.00317451123403,0.00288112363162,0.00270977208989,0.00258957732039,0.00246804631315,0.00238455691548,0.00228985446073,0.0021953435694,0.00211394550848,0.00204219595686,0.0019773847727,0.00191776191738,0.00186020548946,0.00180662905265,0.00175699136178,0.00171104164488,0.00166849036265
England,Motorway,3b. Diesel LGVs,0.110780831412,0.11328863595,0.115468022803,0.119267577134,0.120791273671,0.128797516344,0.132298142123,0.135864813962,0.134263548654,0.132621216433,0.130928665633,0.129168313393,0.127347349929,0.128491511972,0.129560215095,0.130605373582,0.131590609887,0.132570059084,0.133979775939,0.135350076539,0.136683301758,0.137982296822,0.139248496133,0.140322565172,0.141372118479,0.142398693362,0.143403472478,0.14438484578
England,Motorway,4a. Buses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Motorway,4b. Coaches,0.00445933093771,0.00441051691916,0.00436273107146,0.00401729316911,0.0040923331346,0.003625198589,0.00339178052927,0.00319824836004,0.00319613599086,0.00319593459853,0.00319624333652,0.00319697619586,0.00319805971955,0.00313207340329,0.00306851980438,0.00300722112322,0.00294809515023,0.0028911059866,0.0028533764692,0.00281649624684,0.00278039644049,0.00274503835014,0.00271037752015,0.00267865962877,0.00264751633783,0.00261694957158,0.00258695083816,0.0025574624496
England,Motorway,5a. Rigid HGVs,0.041790737088,0.0412994466642,0.0408182863966,0.0380774651857,0.0400845032486,0.0327326885093,0.0338776410305,0.0361424754618,0.0363634330587,0.0366056190068,0.0368533205876,0.0371056570561,0.0373618677759,0.0368641928623,0.0363857163432,0.0359248580786,0.0354811326841,0.0350545939112,0.0349075457782,0.0347642547267,0.0346240896678,0.0344867707752,0.0343519304162,0.0341280191727,0.0339080791351,0.033692226221,0.033480442943,0.0332720703758
England,Motorway,5b. Artic HGVs,0.0786619374249,0.0781291549713,0.0776097091981,0.0769885587267,0.0740021239763,0.0776687272468,0.0790870531914,0.0800039317018,0.0807951083322,0.0816327297794,0.0824821642656,0.0833415785005,0.0842093779937,0.0836614067576,0.0831372690132,0.0826344554806,0.0821528773567,0.0816936562751,0.0817080488738,0.0817235271552,0.0817388659802,0.081753641239,0.0817672028075,0.0819676995289,0.0821636965598,0.0823558527766,0.0825445037968,0.0827283846855
England,Rural,1. Motorcycles,0.0100533553124,0.0099017729008,0.00860309368494,0.00930244788811,0.00929032802727,0.00932723750505,0.00933703589152,0.00889325772918,0.00896705119505,0.00876910231097,0.00856940086506,0.00839726415594,0.0082486925464,0.00809456879216,0.00795732304322,0.00784663199244,0.00774028216185,0.0076386710077,0.00756689474781,0.00750404941245,0.00745824251549,0.00742830707702,0.00740151541154,0.00737041646858,0.00733452525128,0.00728609695396,0.00722099215357,0.00715695132989
England,Rural,2a. Petrol Cars,0.517984769088,0.512937818768,0.500559225419,0.480387155595,0.458823274554,0.449965881665,0.428270791286,0.407610834641,0.390739413511,0.376521457467,0.366763228541,0.361239404655,0.359016547348,0.357836924146,0.35854420779,0.360891761426,0.365108870273,0.372007744535,0.379444128501,0.387308031921,0.395266135569,0.403074181385,0.410514849657,0.417691799717,0.424341507076,0.43044040309,0.435972340416,0.440928908279
England,Rural,2b. Diesel Cars,0.271774734783,0.275506165659,0.28749276391,0.306314355396,0.327778865085,0.338293540517,0.356912700082,0.373384100682,0.39097663563,0.406093687324,0.416707180889,0.42302171785,0.42597993156,0.426640846081,0.425411140766,0.422529980001,0.417783716136,0.410354453724,0.401396456876,0.392030720143,0.382585153409,0.373305521678,0.36441961469,0.356062132727,0.348259403209,0.341040641124,0.334424776703,0.328405951619
England,Rural,2c. Taxis (black cab),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Rural,3a. Petrol LGVs,0.00972625845912,0.0088855695489,0.00841156734823,0.00777375772578,0.00716129470955,0.00619772359675,0.00594528555934,0.00570800466892,0.00504603175074,0.00451100932442,0.00404772249195,0.00367402637093,0.00338059561984,0.00317943301334,0.00303837528847,0.00289563972818,0.00279766451891,0.00268643124114,0.00257767513968,0.00248411315658,0.00240170244604,0.00232727920014,0.00225883683207,0.002191276864,0.00212839574313,0.00207014926985,0.00201624633083,0.00196634456718
England,Rural,3b. Diesel LGVs,0.128756241285,0.132155216942,0.135333147,0.139431048184,0.139876144079,0.140412846384,0.144764455414,0.149199120217,0.149399494436,0.149538221947,0.149635249118,0.149666533525,0.149637732621,0.151012641771,0.152295980584,0.153549038477,0.154731277393,0.155905745416,0.157728564999,0.159504476259,0.161235762223,0.162925586395,0.164577926109,0.165895900888,0.167185414657,0.168448317458,0.169686133608,0.170896700884
England,Rural,4a. Buses,0.00498545836159,0.0048687785696,0.00475856191429,0.00437064418073,0.00452817474435,0.00415974810492,0.0041137071269,0.00380919477488,0.00380140749355,0.00379510350615,0.00378941943843,0.00378421266795,0.00377939910241,0.00371088097487,0.00364470852542,0.003580708815,0.00351887654144,0.00345917808111,0.00342117594149,0.00338391720508,0.0033473248139,0.00331136310266,0.00327603786381,0.00324133789853,0.00320725318893,0.00317378946329,0.00314094141151,0.00310863671211
England,Rural,4b. Coaches,0.00193878936284,0.00189341388818,0.00185055185556,0.00169969495917,0.00176095684502,0.00161767981858,0.00159977499379,0.00148135352357,0.00147832513638,0.00147587358572,0.00147366311495,0.00147163825976,0.00146976631761,0.00144312037912,0.00141738664877,0.0013924978725,0.00136845198834,0.00134523592043,0.00133045731058,0.00131596780197,0.00130173742763,0.0012877523177,0.00127401472481,0.00126052029387,0.00124726512903,0.00123425145794,0.00122147721559,0.00120891427693
England,Rural,5a. Rigid HGVs,0.0303759232508,0.0296823709586,0.0290280964649,0.0270101168249,0.0283068862337,0.0264593572687,0.0257497657162,0.0260413085155,0.0257780829114,0.0255316266269,0.0252956600902,0.0250688820623,0.0248504236562,0.0245183575553,0.0241979638297,0.023888292521,0.0235894967227,0.0233015395652,0.0231809716666,0.0230629229727,0.0229469390013,0.0228328390321,0.0227207247519,0.0225777248068,0.0224373149978,0.0222995813261,0.0221645329682,0.0220317039028
England,Rural,5b. Artic HGVs,0.0244044700971,0.0241688927649,0.0239629924028,0.0237107792463,0.0224740757213,0.0235659851402,0.02330648393,0.0238728252476,0.0238135579351,0.0237639179079,0.0237184754507,0.0236763204533,0.0236369112288,0.0235632272865,0.0234929135241,0.0234254491667,0.0233613642644,0.0233010005101,0.0233536748175,0.0234058011279,0.0234570025951,0.0235071698124,0.0235564799599,0.0237088903363,0.0238589207475,0.0240067698573,0.024152559193,0.0242958884291
England,Urban,1. Motorcycles,0.0143890835726,0.0151096478199,0.0138754920381,0.0135015602691,0.014159915374,0.0101307929611,0.0103862007297,0.0106122827038,0.0115055471656,0.0109348578413,0.0103945638657,0.00992555573021,0.00952205474894,0.00931482033025,0.00913747101324,0.00900556228192,0.00888447155205,0.00877398769739,0.00868357749706,0.00860876020126,0.00856418281851,0.00854593614392,0.00853390589484,0.00852386562345,0.00850700418894,0.00846984876312,0.00840595076746,0.00834250531606
England,Urban,2a. Petrol Cars,0.562845771171,0.554264689028,0.538821312559,0.522055297857,0.5005573122,0.48646378081,0.480427276175,0.477543578594,0.463145157328,0.451599819277,0.443796932401,0.439602423935,0.438162069251,0.43662035934,0.436861289701,0.438684178238,0.442352366137,0.448720447994,0.455800255036,0.463432095968,0.471319782025,0.479300965122,0.487197976067,0.495131284895,0.502790887116,0.510148068376,0.517221865187,0.523966329682
England,Urban,2b. Diesel Cars,0.262332636728,0.268344035932,0.282824419502,0.299154950645,0.319842104305,0.336024934789,0.336124034824,0.336607700203,0.353071907427,0.367740185013,0.378343493989,0.385117861855,0.388951114155,0.389773708154,0.388897038839,0.386560286865,0.382604741802,0.376326778749,0.368869833577,0.361038712351,0.353104855934,0.345296963788,0.337828989842,0.330778989581,0.324140456686,0.317929831268,0.312165344553,0.306830496438
England,Urban,2c. Taxis (black cab),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Urban,3a. Petrol LGVs,0.00775067281203,0.00733935479372,0.00676477863073,0.00639665519998,0.00428524894594,0.0064402278251,0.00620010137962,0.00588784915081,0.00513802471206,0.00454117091068,0.00403440988235,0.00362746438508,0.00330753995455,0.00311607712947,0.00298063772878,0.00284029928325,0.0027393449272,0.00261875913369,0.00249706532489,0.00238866246321,0.00228990632716,0.0021967960994,0.00210722080985,0.00201751486945,0.00193213925106,0.00185130250452,0.00177418460465,0.00170088447089
England,Urban,3b. Diesel LGVs,0.11527587976,0.118082390601,0.121333878478,0.124941019839,0.126857418084,0.132981868893,0.139006467033,0.142672107783,0.141006282776,0.139516961751,0.138200906365,0.13690475124,0.135617020971,0.137074675084,0.138350781416,0.139452948621,0.140263715763,0.14068760035,0.141431158355,0.141962399278,0.142296332455,0.142373576129,0.142178110652,0.141515044338,0.140714066033,0.139801333404,0.138747106219,0.137587949128
England,Urban,4a. Buses,0.0111678852944,0.0111812149829,0.0112170197562,0.0103148247639,0.0102535627216,0.00903352323413,0.00876675404062,0.00816234568822,0.00809986434894,0.0080539244118,0.00801035068052,0.00797003837428,0.00793244120207,0.00777402080167,0.00762091153801,0.0074728028869,0.00733062814067,0.00719547468914,0.00711160033488,0.00703004341571,0.00695038362645,0.0068728885335,0.00679813298315,0.00672167754356,0.00664666241012,0.00657288096282,0.00650023922426,0.00642830204766
England,Urban,4b. Coaches,0.00434306650338,0.00434825027114,0.00436217434962,0.0040113207415,0.00398749661394,0.00351303681327,0.00340929323802,0.00317424554542,0.00314994724681,0.0031320817157,0.00311513637576,0.00309945936778,0.00308483824525,0.00302323031176,0.00296368782034,0.00290609001157,0.00285079983248,0.00279824015689,0.00276562235245,0.00273390577278,0.00270292696584,0.00267278998525,0.00264371838234,0.00261398571139,0.00258481315949,0.00255612037443,0.00252787080944,0.00249989524076
England,Urban,5a. Rigid HGVs,0.0174782591649,0.0170384197517,0.0166267612215,0.0154892434993,0.0159588416814,0.0123433839479,0.0125639064405,0.0120242316156,0.0116511266414,0.0113216782146,0.0110131516146,0.0107251006171,0.0104552551502,0.010344841443,0.0102387195177,0.0101366226377,0.0100399750778,0.00995046741358,0.00989613707174,0.00984400485046,0.0097935300116,0.00974513291269,0.00969968236805,0.00967666479954,0.0096543477624,0.00963247078756,0.00961092971758,0.00958910698978
England,Urban,5b. Artic HGVs,0.00441674499341,0.00429199681872,0.00417416346484,0.00413512718609,0.00409810007335,0.00306845072617,0.00311596613902,0.00331565871595,0.00323214235418,0.00315932086444,0.00309105482607,0.00302734449571,0.00296766632206,0.00295826740651,0.00294946242645,0.00294120917439,0.0029339567676,0.00292824381607,0.00294475045068,0.00296141569919,0.00297809983625,0.00299495128654,0.00301226300096,0.0030209726391,0.00302962339352,0.00303814356049,0.00304650891726,0.0030545306868
Northern Ireland,Motorway,1. Motorcycles,0.00776523008742,0.00705621573102,0.00669569117887,0.00604579787534,0.0065860442983,0.00454592188402,0.00447835787022,0.00407251971576,0.00467726311625,0.00470213914944,0.00471396040239,0.00473784531105,0.00476677659301,0.00470882060627,0.00464452976191,0.00458624287969,0.00453107286766,0.00448217576357,0.00444603794404,0.0044162602798,0.00439733524487,0.00438540964169,0.0043809932665,0.00438182055467,0.00437716496247,0.00435822534074,0.00432103303986,0.00428447015231
Northern Ireland,Motorway,2a. Petrol Cars,0.454288724409,0.484039254786,0.46767794207,0.455872622256,0.455576498853,0.444098094123,0.421811142738,0.409937952965,0.417847030365,0.419951165552,0.422195005909,0.424714346036,0.427024350778,0.429689161056,0.43305694358,0.436761863093,0.441126433736,0.44731592481,0.453604979102,0.460126408759,0.466860230544,0.473762022938,0.480712865511,0.487687880826,0.494536318167,0.501188804348,0.507544851821,0.513496304747
Northern Ireland,Motorway,2b. Diesel Cars,0.378435513346,0.423796963468,0.432984184882,0.444257131471,0.446266420545,0.452742787407,0.476132485516,0.485794788525,0.478288973387,0.477111838687,0.475808993579,0.474222001572,0.472842015971,0.470640764396,0.467728364711,0.464460184598,0.460516968555,0.454731192784,0.448222078169,0.441479787809,0.43452009724,0.427390783856,0.420210177365,0.413028029771,0.405981019095,0.399146380542,0.392628091101,0.386517141861
Northern Ireland,Motorway,2c. Taxis (black cab),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Ireland,Motorway,3a. Petrol LGVs,0.00158883479108,0.000617960179928,0.000688202832916,0.000695741138943,0.00104426188054,0.000656076837524,0.000507963621937,0.000474588197326,0.000468481958015,0.000462629156781,0.000456899082772,0.000451139278575,0.000445346878054,0.000448611468808,0.000451688881763,0.00045460768292,0.000457343406907,0.000459792365935,0.000464224607751,0.000468407279239,0.000472330191411,0.000475959818105,0.000479241693252,0.000481661453037,0.000483845165291,0.000485808759404,0.000487545206153,0.000489057247881
Northern Ireland,Motorway,3b. Diesel LGVs,0.065923608722,0.0259989486599,0.0300380104533,0.0316098390793,0.0309135752998,0.03198698193,0.034275871222,0.0354377881111,0.034990501755,0.0345628653883,0.0341345502765,0.0337048261291,0.0332739457331,0.0335215010706,0.0337610428701,0.0339925414773,0.0342165115035,0.0344333123274,0.0348019016888,0.0351632200793,0.0355173217328,0.0358645745445,0.036205204503,0.0364931581877,0.0367764877952,0.037055645251,0.037330926971,0.0376017450578
Northern Ireland,Motorway,4a. Buses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Ireland,Motorway,4b. Coaches,0.00452913667174,0.00871703764504,0.00741667217253,0.00716232714094,0.00701045087639,0.00784896356653,0.00777220168658,0.00725052624444,0.00725475984657,0.00726323511794,0.00727182597641,0.00728034909506,0.00728885562331,0.00714317370126,0.00700247891924,0.00686643610836,0.00673483607209,0.00660744279812,0.00652908515854,0.00645222818823,0.00637679946661,0.00630278242861,0.00623013364905,0.00616352413698,0.00609810994095,0.00603391320691,0.00597092593543,0.00590900461115
Northern Ireland,Motorway,5a. Rigid HGVs,0.0435822585393,0.0178917103501,0.0203596147324,0.0200797293725,0.0200242572573,0.0250566679503,0.0251073168609,0.0265890621595,0.0256775682836,0.024779468288,0.0238795867504,0.0229773007861,0.0220727912745,0.0217776499576,0.0214926731272,0.0212170904617,0.0209504986675,0.0206923958113,0.0206296026261,0.020567924628,0.0205072339949,0.0204475767486,0.0203889099201,0.0202669012072,0.0201471312634,0.0200297200139,0.019914688594,0.0198016038757
Northern Ireland,Motorway,5b. Artic HGVs,0.0438866934336,0.0318819091804,0.0341396816783,0.0342768116659,0.0325784909896,0.033064506301,0.0299146604844,0.0304427740822,0.0307954212886,0.0311666586606,0.031539178023,0.0319121917928,0.0322859171493,0.0320703177433,0.0318622781489,0.0316610336993,0.0314663351909,0.0312777633405,0.0313020907038,0.0313257629775,0.0313486515857,0.0313708900243,0.0313924740917,0.0314970238634,0.0315999236103,0.031701502538,0.0318019373323,0.0319006724468
Northern Ireland,Rural,1. Motorcycles,0.00375749646155,0.00367171258237,0.00327121880542,0.00332133771487,0.00335082526613,0.00288461133652,0.00295813869599,0.00259589825608,0.0026187015083,0.00254137380436,0.00246499995833,0.00239815357506,0.00233944862718,0.00229949504779,0.00226411976421,0.0022362341425,0.00220930651736,0.00218341441465,0.00216441161219,0.00214797646018,0.00213654707509,0.00212979996593,0.00212395213494,0.00211677712021,0.00210814137549,0.00209572415543,0.00207828816751,0.00206113991327
Northern Ireland,Rural,2a. Petrol Cars,0.472136581118,0.470941828286,0.460969750898,0.448494850682,0.448212240471,0.438020361168,0.415443010449,0.403817730122,0.411204245152,0.41267868411,0.414287517747,0.416169610978,0.417846640403,0.42021259296,0.423265961265,0.426651939095,0.430686231586,0.436506150694,0.442464503825,0.448648827588,0.45504044268,0.461594362135,0.468196695583,0.474861364217,0.481399352112,0.487740028252,0.493784265135,0.499433721778
Northern Ireland,Rural,2b. Diesel Cars,0.393303288954,0.412329609271,0.426773627518,0.437067343193,0.439052656804,0.446546746947,0.468944257545,0.478542051031,0.470685303409,0.4688494804,0.466897343912,0.464681232818,0.462679581281,0.460261030261,0.457153496406,0.453709115049,0.449617847855,0.443742222338,0.437213806191,0.430467335571,0.42351908444,0.416414078598,0.40926929693,0.402165117052,0.395196454502,0.388435785543,0.381983134574,0.375932003612
Northern Ireland,Rural,2c. Taxis (black cab),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Ireland,Rural,3a. Petrol LGVs,0.00170660582953,0.00141651027915,0.00124757328298,0.00125888396796,0.00189524045137,0.00121345868223,0.000883408673397,0.000824641293413,0.000816750836032,0.000809270520865,0.000802338656302,0.000795681839461,0.000789271015167,0.000796964897479,0.000804296193918,0.000811321608298,0.000817999055646,0.000824143800549,0.000832946916496,0.000841308384249,0.000849210220755,0.000856587662737,0.000863344700574,0.000867969916449,0.000872163707316,0.000875948751563,0.000879309597968,0.000882262874993
Northern Ireland,Rural,3b. Diesel LGVs,0.0708101406014,0.0595957138016,0.054452869885,0.0571952949444,0.0561053309487,0.0591620961469,0.05960978428,0.0615764647926,0.0610023952313,0.0604603226264,0.0599420533658,0.059445761712,0.058970124686,0.0595514415515,0.0601163309072,0.0606652383091,0.0611992513167,0.0617191649741,0.0624442052744,0.0631568149794,0.0638571769872,0.0645456841428,0.0652229801392,0.0657618816359,0.0662921121022,0.066814040644,0.0673279974296,0.0678338248603
Northern Ireland,Rural,4a. Buses,0.00159002342747,0.00147565825499,0.00142194503764,0.00137061755469,0.00133261371552,0.00335142605788,0.00337318106494,0.00315411146567,0.00308115825124,0.00301180366176,0.00294551071172,0.00288205609904,0.00282126358387,0.00277589713049,0.00273179817596,0.00268890602784,0.00264718843552,0.00260659750357,0.00258025498866,0.00255436366244,0.00252890571006,0.00250387088858,0.00247925789296,0.00245469959559,0.00243056124256,0.00240683782503,0.00238352188271,0.00236059070678
Northern Ireland,Rural,4b. Coaches,0.000618342444017,0.000573867099164,0.00055297862575,0.000533017937933,0.000518238667145,0.00130333235584,0.00131179263637,0.00122659890332,0.00119822820881,0.00117125697957,0.00114547638789,0.00112079959407,0.0010971580604,0.00107951555075,0.00106236595732,0.00104568567749,0.00102946216937,0.00101367680694,0.00100343249559,0.000993363646504,0.000983463331689,0.000973727567783,0.000964155847262,0.000954605398283,0.000945218260997,0.000935992487511,0.000926925176611,0.000918007497081
Northern Ireland,Rural,5a. Rigid HGVs,0.037245698098,0.0337209010396,0.0345684352046,0.0339811890347,0.0339364004015,0.030537209614,0.0304719112652,0.0308230215714,0.0321220464209,0.0333656362756,0.0345545429282,0.035692000186,0.0367812720307,0.0363656624998,0.0359616268815,0.0355685767463,0.0351862877452,0.0348143197915,0.0346814081176,0.0345507243388,0.0344221254592,0.0342955666478,0.0341711232741,0.0339609955293,0.0337544814937,0.0335515684054,0.033352208459,0.0331561384077
Northern Ireland,Rural,5b. Artic HGVs,0.0188318230659,0.0162741993865,0.0167416007424,0.016777464971,0.0155964532749,0.0169807576922,0.0170045153906,0.0174394825644,0.0172711709821,0.0171121716221,0.0169602163327,0.0168147031987,0.0166752403124,0.0166574001014,0.0166400044488,0.0166229833446,0.0166064253199,0.0165903096771,0.0166150305781,0.0166392853691,0.0166630440963,0.0166863223915,0.0167091934982,0.0168565895349,0.0170015152042,0.0171440739359,0.0172843495769,0.017422310349
Northern Ireland,Urban,1. Motorcycles,0.0121538841825,0.01222310702,0.0110115785356,0.0100900569156,0.0106456599152,0.00786374051439,0.0081398485833,0.00759454045441,0.00815074661167,0.00770035004006,0.00728037156956,0.00691623410593,0.00660278950113,0.00647071449519,0.00635753610926,0.00627409019631,0.00619595756921,0.00612195985257,0.0060611141948,0.0060100121982,0.00597898146529,0.00596508149659,0.00595402117461,0.00594191751914,0.00592493899611,0.00589404615176,0.00584490009412,0.00579656684378
Northern Ireland,Urban,2a. Petrol Cars,0.48603156613,0.483264051859,0.472032755674,0.459951436337,0.459465605746,0.444125194273,0.420937078509,0.410019603625,0.418988661822,0.422216126401,0.425472161384,0.428903544927,0.432029827778,0.434473882715,0.437633068027,0.44114339273,0.445343285198,0.45142980585,0.457820717937,0.464494695412,0.471442294268,0.478638418808,0.4859633676,0.493483490689,0.500994663151,0.508442576087,0.515763367527,0.522853658504
Northern Ireland,Urban,2b. Diesel Cars,0.40487820927,0.42311824032,0.437015945307,0.448232018655,0.450076050358,0.452770415081,0.475145858251,0.485891548205,0.479572001728,0.479647829937,0.479442453496,0.478811129152,0.478260438959,0.475708708196,0.472430198382,0.468778781268,0.464438202475,0.458212292889,0.451391646427,0.444286664909,0.436897188508,0.429250851773,0.421480255881,0.413654522815,0.405847582256,0.398121845143,0.390544984082,0.38320285852
Northern Ireland,Urban,2c. Taxis (black cab),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Ireland,Urban,3a. Petrol LGVs,0.00133071728102,0.00102453350887,0.000988534942219,0.000999002262043,0.001481853414,0.00119369768543,0.000870703965979,0.000805396634353,0.000763195169921,0.000725171216726,0.000690303455567,0.00065801297032,0.000628013549841,0.000634942716303,0.000641574190224,0.000647944721067,0.000654025583538,0.000659651455853,0.000666947892744,0.000673845253337,0.000680301124273,0.000686224238292,0.00069148290644,0.000694305307552,0.000696552623375,0.000698200349054,0.00069915940567,0.000699373125243
Northern Ireland,Urban,3b. Diesel LGVs,0.0552138497004,0.0431043859501,0.0431466153692,0.0453880027722,0.0438677193439,0.0581986500815,0.0587525084899,0.0601394544458,0.0570024134371,0.0541774286002,0.0515721252726,0.0491605871866,0.0469219761457,0.0474449042194,0.0479542526358,0.0484499006918,0.0489335090558,0.0494057309336,0.0500099226424,0.0506044364799,0.0511889845672,0.0517639973449,0.052330552171,0.0527450577788,0.0531533036972,0.0535559938219,0.0539536463711,0.0543454517769
Northern Ireland,Urban,4a. Buses,0.0030872393773,0.00345771070722,0.0031411740554,0.00303235673109,0.00288799515174,0.00510904675739,0.0050741168726,0.00482376527845,0.00461556022646,0.00442887168556,0.0042567176811,0.00409734544432,0.00394937906118,0.00389937967858,0.0038505571313,0.0038028263872,0.00375623983646,0.00371076052337,0.00367761144483,0.00364495185289,0.00361273276827,0.00358095468928,0.00354965858832,0.00351624768567,0.00348342380988,0.00345120340517,0.0034195860923,0.00338849168572
Northern Ireland,Urban,4b. Coaches,0.00120059309117,0.00134466527503,0.00122156768821,0.00117924983987,0.00112310922568,0.00198685151676,0.00197326767268,0.0018759087194,0.00179494008807,0.00172233898883,0.00165539020931,0.00159341211723,0.0015358696349,0.00151642543056,0.00149743888439,0.00147887692835,0.0014607599364,0.00144307353686,0.00143018222854,0.00141748127613,0.0014049516321,0.00139259349027,0.00138042278435,0.00136742965554,0.00135466481495,0.00134213465757,0.0013298390359,0.00131774676667
Northern Ireland,Urban,5a. Rigid HGVs,0.0275502008111,0.023390249436,0.0223460013286,0.0219988100882,0.0214669208122,0.0204669444674,0.020711676463,0.0201649898098,0.0207046863007,0.0212202640837,0.0216958568302,0.0221353162252,0.0225425031206,0.0223382487466,0.0221387011123,0.0219434422361,0.0217528429221,0.0215667591009,0.0214526014555,0.021340051811,0.0212288500106,0.0211190236012,0.0210108398429,0.0209443621186,0.0208791236966,0.0208152840539,0.0207529032368,0.0206915541115
