year,area,euro,version,speed,vehicle,type,NOx (g/km/s/veh),PM10 (g/km/s/veh),PM2.5 (g/km/s/veh)
2016,Scotland,0,7.4,14,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,14,Diesel Car,Motorway (not London),0.000238536405959,7.72060520831e-05,7.18817027519e-05
2016,Scotland,0,7.4,14,E85 Bioethanol Cars,Motorway (not London),0.000443914148491,4.49569142802e-06,2.80685890175e-06
2016,Scotland,0,7.4,14,E85 Bioethanol LGV,Motorway (not London),0.000569443276618,5.63927460462e-06,3.5439122712e-06
2016,Scotland,0,7.4,14,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,0,7.4,14,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,14,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,14,Full Hybrid Diesel Cars,Motorway (not London),0.000248000113061,1.38094155773e-05,1.16548972073e-05
2016,Scotland,0,7.4,14,Full Hybrid Petrol Cars,Motorway (not London),0.000221957074245,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,14,Full Hybrid Petrol LGV,Motorway (not London),1.261419402e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,0,7.4,14,Hybrid Bus,Motorway (not London),0.00179031398147,3.41638224199e-05,2.55715149251e-05
2016,Scotland,0,7.4,14,LGV,Motorway (not London),0.000956265081186,6.45693799015e-05,5.95275123487e-05
2016,Scotland,0,7.4,14,LPG Cars,Motorway (not London),8.80555526237e-05,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,14,LPG LGV,Motorway (not London),0.000241842586547,5.74579553358e-06,3.64510697182e-06
2016,Scotland,0,7.4,14,Motorcycle,Motorway (not London),3.5374709114e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,0,7.4,14,Petrol Car,Motorway (not London),0.000443914148491,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,14,Plug-In Hybrid Petrol Cars,Motorway (not London),4.43914141215e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,0,7.4,14,Plug-In Hybrid Petrol LGV,Motorway (not London),8.75659025041e-05,5.22965819982e-06,3.15477655022e-06
2016,Scotland,0,7.4,14,Rigid HGV,Motorway (not London),0.00437816698104,0.000237312357058,0.000218848217628
2016,Scotland,0,7.4,16,Artic HGV,Motorway (not London),0.00669289613143,0.000298365746858,0.000275734782917
2016,Scotland,0,7.4,16,B100 Artic HGV,Motorway (not London),0.00573557941243,3.41590384778e-05,2.47384159593e-05
2016,Scotland,0,7.4,16,B100 Bus,Motorway (not London),0.0036260925699,2.50950961345e-05,1.69562263181e-05
2016,Scotland,0,7.4,16,B100 Coach,Motorway (not London),0.00507896579802,4.34524445154e-05,3.43957071891e-05
2016,Scotland,0,7.4,16,B100 Rigid HGV,Motorway (not London),0.00346160726622,2.45171031565e-05,1.66927220562e-05
2016,Scotland,0,7.4,16,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,16,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,16,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,16,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,16,Bus and Coach,Motorway (not London),0.00581521447748,0.000268035568297,0.0002477496746
2016,Scotland,0,7.4,16,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,16,Diesel Car,Motorway (not London),0.000231861005886,7.42631600588e-05,6.90859596943e-05
2016,Scotland,0,7.4,16,E85 Bioethanol Cars,Motorway (not London),0.000448316481197,4.49569142802e-06,2.80685890175e-06
2016,Scotland,0,7.4,16,E85 Bioethanol LGV,Motorway (not London),0.000578831299208,5.63927460462e-06,3.5439122712e-06
2016,Scotland,0,7.4,16,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,0,7.4,16,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,16,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,16,Full Hybrid Diesel Cars,Motorway (not London),0.00023726055224,1.3587425201e-05,1.14440063044e-05
2016,Scotland,0,7.4,16,Full Hybrid Petrol Cars,Motorway (not London),0.000224158240599,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,16,Full Hybrid Petrol LGV,Motorway (not London),1.22844139696e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,0,7.4,16,Hybrid Bus,Motorway (not London),0.00160647102166,3.29077229253e-05,2.43782196776e-05
2016,Scotland,0,7.4,16,LGV,Motorway (not London),0.00090792379342,6.43149396637e-05,5.92857941228e-05
2016,Scotland,0,7.4,16,LPG Cars,Motorway (not London),8.80555526237e-05,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,16,LPG LGV,Motorway (not London),0.000233199534705,5.74579553358e-06,3.64510697182e-06
2016,Scotland,0,7.4,16,Motorcycle,Motorway (not London),3.6481058487e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,0,7.4,16,Petrol Car,Motorway (not London),0.000448316481197,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,16,Plug-In Hybrid Petrol Cars,Motorway (not London),4.48316495749e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,0,7.4,16,Plug-In Hybrid Petrol LGV,Motorway (not London),8.905937284e-05,5.2291902648e-06,3.15433203468e-06
2016,Scotland,0,7.4,16,Rigid HGV,Motorway (not London),0.00407646875829,0.000216585118324,0.000199157337192
2016,Scotland,0,7.4,18,Artic HGV,Motorway (not London),0.00634188111871,0.000278941093711,0.000257281353697
2016,Scotland,0,7.4,18,B100 Artic HGV,Motorway (not London),0.00539127271622,3.31959709001e-05,2.38235024881e-05
2016,Scotland,0,7.4,18,B100 Bus,Motorway (not London),0.00339138717391,2.45353312494e-05,1.6424448404e-05
2016,Scotland,0,7.4,18,B100 Coach,Motorway (not London),0.00465612718835,4.12375702581e-05,3.22915766446e-05
2016,Scotland,0,7.4,18,B100 Rigid HGV,Motorway (not London),0.00324074341916,2.38231186813e-05,1.60334366228e-05
2016,Scotland,0,7.4,18,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,18,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,18,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,18,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,18,Bus and Coach,Motorway (not London),0.00535960495472,0.000245434930548,0.000226279065828
2016,Scotland,0,7.4,18,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,18,Diesel Car,Motorway (not London),0.000225434050662,7.14197958587e-05,6.63847604301e-05
2016,Scotland,0,7.4,18,E85 Bioethanol Cars,Motorway (not London),0.000452946522273,4.49569142802e-06,2.80685890175e-06
2016,Scotland,0,7.4,18,E85 Bioethanol LGV,Motorway (not London),0.000588246330153,5.63927460462e-06,3.5439122712e-06
2016,Scotland,0,7.4,18,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,0,7.4,18,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,18,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,18,Full Hybrid Diesel Cars,Motorway (not London),0.000227859200095,1.33725452542e-05,1.12398702186e-05
2016,Scotland,0,7.4,18,Full Hybrid Petrol Cars,Motorway (not London),0.000226473261137,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,18,Full Hybrid Petrol LGV,Motorway (not London),1.19670639833e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,0,7.4,18,Hybrid Bus,Motorway (not London),0.00145406892989,3.18783095281e-05,2.34002800426e-05
2016,Scotland,0,7.4,18,LGV,Motorway (not London),0.000861265929416,6.408590707e-05,5.90682175243e-05
2016,Scotland,0,7.4,18,LPG Cars,Motorway (not London),8.80555526237e-05,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,18,LPG LGV,Motorway (not London),0.000225193361985,5.74579553358e-06,3.64510697182e-06
2016,Scotland,0,7.4,18,Motorcycle,Motorway (not London),3.72071554011e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,0,7.4,18,Petrol Car,Motorway (not London),0.000452946522273,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,18,Plug-In Hybrid Petrol Cars,Motorway (not London),4.52946551377e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,0,7.4,18,Plug-In Hybrid Petrol LGV,Motorway (not London),9.05663255253e-05,5.22891195942e-06,3.1540675991e-06
2016,Scotland,0,7.4,18,Rigid HGV,Motorway (not London),0.0038336024154,0.000199856731342,0.000183265365195
2016,Scotland,0,7.4,20,Artic HGV,Motorway (not London),0.00604105880484,0.000261317152763,0.000240538618527
2016,Scotland,0,7.4,20,B100 Artic HGV,Motorway (not London),0.00510209193453,3.23230742652e-05,2.29942506849e-05
2016,Scotland,0,7.4,20,B100 Bus,Motorway (not London),0.00320153706707,2.40614972427e-05,1.59743067343e-05
2016,Scotland,0,7.4,20,B100 Coach,Motorway (not London),0.00431459676474,3.94252201659e-05,3.05698449665e-05
2016,Scotland,0,7.4,20,B100 Rigid HGV,Motorway (not London),0.00305952643976,2.3257896828e-05,1.54964764079e-05
2016,Scotland,0,7.4,20,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,20,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,20,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,20,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,20,Bus and Coach,Motorway (not London),0.00498991832137,0.000226921096328,0.000208690922591
2016,Scotland,0,7.4,20,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,20,Diesel Car,Motorway (not London),0.000219255554839,6.86759594828e-05,6.3778112235e-05
2016,Scotland,0,7.4,20,E85 Bioethanol Cars,Motorway (not London),0.000457804300822,4.49569142802e-06,2.80685890175e-06
2016,Scotland,0,7.4,20,E85 Bioethanol LGV,Motorway (not London),0.000597688311245,5.63927460462e-06,3.5439122712e-06
2016,Scotland,0,7.4,20,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,0,7.4,20,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,20,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,20,Full Hybrid Diesel Cars,Motorway (not London),0.000219467459829,1.31647757371e-05,1.10424889499e-05
2016,Scotland,0,7.4,20,Full Hybrid Petrol Cars,Motorway (not London),0.000228902150411,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,20,Full Hybrid Petrol LGV,Motorway (not London),1.15722568808e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,0,7.4,20,Hybrid Bus,Motorway (not London),0.00132508785464,3.10162322421e-05,2.25813037105e-05
2016,Scotland,0,7.4,20,LGV,Motorway (not London),0.000816291489173,6.38822966721e-05,5.88747789152e-05
2016,Scotland,0,7.4,20,LPG Cars,Motorway (not London),8.80555526237e-05,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,20,LPG LGV,Motorway (not London),0.000217739056097,5.74579553358e-06,3.64510697182e-06
2016,Scotland,0,7.4,20,Motorcycle,Motorway (not London),3.76135285478e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,0,7.4,20,Petrol Car,Motorway (not London),0.000457804300822,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,20,Plug-In Hybrid Petrol Cars,Motorway (not London),4.57804308098e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,0,7.4,20,Plug-In Hybrid Petrol LGV,Motorway (not London),9.2086767836e-05,5.22878553966e-06,3.1539475458e-06
2016,Scotland,0,7.4,20,Rigid HGV,Motorway (not London),0.0036336639896,0.000186068631592,0.00017016667698
2016,Scotland,0,7.4,25,Artic HGV,Motorway (not London),0.00544445728883,0.000224193368922,0.000205271018785
2016,Scotland,0,7.4,25,B100 Artic HGV,Motorway (not London),0.00454393122345,3.04871755361e-05,2.12501472561e-05
2016,Scotland,0,7.4,25,B100 Bus,Motorway (not London),0.00285162893124,2.31521134992e-05,1.5110392269e-05
2016,Scotland,0,7.4,25,B100 Coach,Motorway (not London),0.00369272613898,3.60617050319e-05,2.73745026789e-05
2016,Scotland,0,7.4,25,B100 Rigid HGV,Motorway (not London),0.00272260955535,2.22192738875e-05,1.45097837958e-05
2016,Scotland,0,7.4,25,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,25,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,25,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,25,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,25,Bus and Coach,Motorway (not London),0.00431252922863,0.000192551873624,0.000176040164661
2016,Scotland,0,7.4,25,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,25,Diesel Car,Motorway (not London),0.000204896277864,6.22517836746e-05,5.76751481276e-05
2016,Scotland,0,7.4,25,E85 Bioethanol Cars,Motorway (not London),0.000470944913104,4.49569142802e-06,2.80685890175e-06
2016,Scotland,0,7.4,25,E85 Bioethanol LGV,Motorway (not London),0.000621411250904,5.63927460462e-06,3.5439122712e-06
2016,Scotland,0,7.4,25,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,0,7.4,25,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,25,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,25,Full Hybrid Diesel Cars,Motorway (not London),0.000201674178243,1.26764580273e-05,1.05785875348e-05
2016,Scotland,0,7.4,25,Full Hybrid Petrol Cars,Motorway (not London),0.000235472456552,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,25,Full Hybrid Petrol LGV,Motorway (not London),1.0447751265e-05,5.42490988664e-06,3.34026572091e-06
2016,Scotland,0,7.4,25,Hybrid Bus,Motorway (not London),0.00107416033279,2.93569355563e-05,2.10049729503e-05
2016,Scotland,0,7.4,25,LGV,Motorway (not London),0.000711220374797,6.34844327578e-05,5.8496811107e-05
2016,Scotland,0,7.4,25,LPG Cars,Motorway (not London),8.80555526237e-05,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,25,LPG LGV,Motorway (not London),0.000201152201043,5.74579553358e-06,3.64510697182e-06
2016,Scotland,0,7.4,25,Motorcycle,Motorway (not London),3.75906020054e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,0,7.4,25,Petrol Car,Motorway (not London),0.000470944913104,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,25,Plug-In Hybrid Petrol Cars,Motorway (not London),4.70944942208e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,0,7.4,25,Plug-In Hybrid Petrol LGV,Motorway (not London),9.59468598012e-05,5.22897289557e-06,3.15412557939e-06
2016,Scotland,0,7.4,25,Rigid HGV,Motorway (not London),0.00326027278788,0.000160342067829,0.000145726444316
2016,Scotland,0,7.4,30,Artic HGV,Motorway (not London),0.00499674212188,0.000195586981135,0.00017809496785
2016,Scotland,0,7.4,30,B100 Artic HGV,Motorway (not London),0.00413803802803,2.90755288006e-05,1.99090827664e-05
2016,Scotland,0,7.4,30,B100 Bus,Motorway (not London),0.00260876538232,2.25148705795e-05,1.45050125866e-05
2016,Scotland,0,7.4,30,B100 Coach,Motorway (not London),0.00327402632684,3.37382152793e-05,2.51671899605e-05
2016,Scotland,0,7.4,30,B100 Rigid HGV,Motorway (not London),0.00249059172347,2.15150921576e-05,1.38408122439e-05
2016,Scotland,0,7.4,30,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,30,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,30,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,30,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,30,Bus and Coach,Motorway (not London),0.00385306193493,0.000168870217749,0.000153542598127
2016,Scotland,0,7.4,30,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,30,Diesel Car,Motorway (not London),0.000192089821212,5.64496549487e-05,5.21631263837e-05
2016,Scotland,0,7.4,30,E85 Bioethanol Cars,Motorway (not London),0.000485508731799,4.49569142802e-06,2.80685890175e-06
2016,Scotland,0,7.4,30,E85 Bioethanol LGV,Motorway (not London),0.000645302759949,5.63927460462e-06,3.5439122712e-06
2016,Scotland,0,7.4,30,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,0,7.4,30,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,30,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,30,Full Hybrid Diesel Cars,Motorway (not London),0.000187142431969,1.22325791381e-05,1.01569021353e-05
2016,Scotland,0,7.4,30,Full Hybrid Petrol Cars,Motorway (not London),0.0002427543659,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,30,Full Hybrid Petrol LGV,Motorway (not London),9.44911244005e-06,5.42490988664e-06,3.34026572091e-06
2016,Scotland,0,7.4,30,Hybrid Bus,Motorway (not London),0.000891491537914,2.81504526356e-05,1.98588131752e-05
2016,Scotland,0,7.4,30,LGV,Motorway (not London),0.000616670760792,6.32453957223e-05,5.82697284699e-05
2016,Scotland,0,7.4,30,LPG Cars,Motorway (not London),8.80555526237e-05,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,30,LPG LGV,Motorway (not London),0.00018706053379,5.74579553358e-06,3.64510697182e-06
2016,Scotland,0,7.4,30,Motorcycle,Motorway (not London),3.66836684407e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,0,7.4,30,Petrol Car,Motorway (not London),0.000485508731799,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,30,Plug-In Hybrid Petrol Cars,Motorway (not London),4.85508753627e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,0,7.4,30,Plug-In Hybrid Petrol LGV,Motorway (not London),9.98912291834e-05,5.22968684891e-06,3.15480383506e-06
2016,Scotland,0,7.4,30,Rigid HGV,Motorway (not London),0.00300187501125,0.000142640230479,0.000128909698105
2016,Scotland,0,7.4,35,Artic HGV,Motorway (not London),0.00464496389031,0.000174086424522,0.000157669433975
2016,Scotland,0,7.4,35,B100 Artic HGV,Motorway (not London),0.00382683845237,2.80173589999e-05,1.89038219105e-05
2016,Scotland,0,7.4,35,B100 Bus,Motorway (not London),0.00242782244459,2.20565034397e-05,1.40695638038e-05
2016,Scotland,0,7.4,35,B100 Coach,Motorway (not London),0.00297436490655,3.2034367905e-05,2.35485331359e-05
2016,Scotland,0,7.4,35,B100 Rigid HGV,Motorway (not London),0.00232227751985,2.10105445149e-05,1.33614903461e-05
2016,Scotland,0,7.4,35,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,35,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,35,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,35,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,35,Bus and Coach,Motorway (not London),0.00352242100053,0.00015160581097,0.000137141396408
2016,Scotland,0,7.4,35,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,35,Diesel Car,Motorway (not London),0.000180836199434,5.12695660291e-05,4.72420397273e-05
2016,Scotland,0,7.4,35,E85 Bioethanol Cars,Motorway (not London),0.000501495727804,4.49569142802e-06,2.80685890175e-06
2016,Scotland,0,7.4,35,E85 Bioethanol LGV,Motorway (not London),0.000669362780172,5.63927460462e-06,3.5439122712e-06
2016,Scotland,0,7.4,35,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,0,7.4,35,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,35,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,35,Full Hybrid Diesel Cars,Motorway (not London),0.000175001594471,1.1833139979e-05,9.77743457042e-06
2016,Scotland,0,7.4,35,Full Hybrid Petrol Cars,Motorway (not London),0.000250747863902,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,35,Full Hybrid Petrol LGV,Motorway (not London),8.56738734001e-06,5.42490988664e-06,3.34026572091e-06
2016,Scotland,0,7.4,35,Hybrid Bus,Motorway (not London),0.000753102242015,2.72254346783e-05,1.89800466615e-05
2016,Scotland,0,7.4,35,LGV,Motorway (not London),0.000532642530743,6.31651855656e-05,5.81935310038e-05
2016,Scotland,0,7.4,35,LPG Cars,Motorway (not London),8.80555526237e-05,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,35,LPG LGV,Motorway (not London),0.000175143708475,5.74579553358e-06,3.64510697182e-06
2016,Scotland,0,7.4,35,Motorcycle,Motorway (not London),3.5522163671e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,0,7.4,35,Petrol Car,Motorway (not London),0.000501495727804,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,35,Plug-In Hybrid Petrol Cars,Motorway (not London),5.01495742355e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,0,7.4,35,Plug-In Hybrid Petrol LGV,Motorway (not London),0.000103919868707,5.23078142578e-06,3.15584361488e-06
2016,Scotland,0,7.4,35,Rigid HGV,Motorway (not London),0.0028138468042,0.000129874024424,0.00011678179726
2016,Scotland,0,7.4,40,Artic HGV,Motorway (not London),0.00435924017802,0.000158488197485,0.000142851116834
2016,Scotland,0,7.4,40,B100 Artic HGV,Motorway (not London),0.00357914343476,2.72528832284e-05,1.81775703822e-05
2016,Scotland,0,7.4,40,B100 Bus,Motorway (not London),0.00228632520884,2.17207270907e-05,1.3750574908e-05
2016,Scotland,0,7.4,40,B100 Coach,Motorway (not London),0.00275073200464,3.07308146148e-05,2.2310156055e-05
2016,Scotland,0,7.4,40,B100 Rigid HGV,Motorway (not London),0.00219595199451,2.06350359804e-05,1.30047574203e-05
2016,Scotland,0,7.4,40,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,40,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,40,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,40,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,40,Bus and Coach,Motorway (not London),0.00327467336319,0.000138511473779,0.000124701778986
2016,Scotland,0,7.4,40,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,0,7.4,40,Diesel Car,Motorway (not London),0.000171135397977,4.67115132778e-05,4.29118917964e-05
2016,Scotland,0,7.4,40,E85 Bioethanol Cars,Motorway (not London),0.000518905930221,4.49569142802e-06,2.80685890175e-06
2016,Scotland,0,7.4,40,E85 Bioethanol LGV,Motorway (not London),0.000693591369782,5.63927460462e-06,3.5439122712e-06
2016,Scotland,0,7.4,40,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,0,7.4,40,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,0,7.4,40,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,0,7.4,40,Full Hybrid Diesel Cars,Motorway (not London),0.000164784520166,1.14781396405e-05,9.44018484006e-06
2016,Scotland,0,7.4,40,Full Hybrid Petrol Cars,Motorway (not London),0.000259452965111,4.60221190224e-06,2.90805360237e-06
2016,Scotland,0,7.4,40,Full Hybrid Petrol LGV,Motorway (not London),7.79362380854e-06,5.42490988664e-06,3.34026572091e-06
